_id,year,division,crime,count,count_cleared,covid_period
23720,2020,D22,Property Theft,188,44,Post-COVID
23721,2019,D55,Home Invasion,10,4,Pre-COVID
23722,2017,D31,Other,186,67,Pre-COVID
23724,2020,D33,Sexual Violation,6,4,Post-COVID
23725,2019,D32,Other Criminal Violations - Offensive Weapons,12,8,Pre-COVID
23726,2016,D42,Other,37,16,Pre-COVID
23728,2016,D33,Other,17,17,Pre-COVID
23729,2018,D51,Fraud,39,6,Pre-COVID
23730,2018,D42,Other,11,9,Pre-COVID
23731,2016,D22,Other,12,2,Pre-COVID
23732,2020,D43,Sexual Violation,5,3,Post-COVID
23734,2023,D53,Home Invasion,24,8,Post-COVID
23735,2018,D13,Sexual Violation,2,1,Pre-COVID
23738,2023,D53,Property Theft,8,3,Post-COVID
23740,2016,D14,Robbery-Other,12,8,Pre-COVID
23743,2016,D51,Other,130,129,Pre-COVID
23744,2019,D42,Assault,197,140,Pre-COVID
23745,2023,D11,Home Invasion,14,4,Post-COVID
23747,2021,D43,Home Invasion,9,2,Post-COVID
23748,2016,D33,Property Theft,57,27,Pre-COVID
23749,2019,D41,Other,2,1,Pre-COVID
23750,2021,D53,Assault,3,2,Post-COVID
23752,2016,D31,Other,249,244,Pre-COVID
23753,2020,D53,Other,22,16,Post-COVID
23754,2016,D12,Other Criminal Violations - Offensive Weapons,5,5,Pre-COVID
23755,2019,D22,Fraud,86,15,Pre-COVID
23756,2023,D32,Other,74,14,Post-COVID
23758,2016,D13,Property Theft,29,3,Pre-COVID
23759,2016,D41,Property Theft,11,4,Pre-COVID
23760,2017,D23,Robbery-Financial,6,4,Pre-COVID
23761,2021,D55,Other,149,41,Post-COVID
23763,2018,D32,Other,7,7,Pre-COVID
23764,2019,D51,Other,28,27,Pre-COVID
23765,2023,D14,Assault,4,2,Post-COVID
23766,2023,D55,Property Theft,7,1,Post-COVID
23767,2017,D22,Other,4,4,Pre-COVID
23768,2016,D14,Other,17,16,Pre-COVID
23769,2019,D43,Assault,28,16,Pre-COVID
23770,2018,D23,Home Invasion,9,1,Pre-COVID
23771,2020,D33,Other,18,11,Post-COVID
23772,2019,D31,Other,3,2,Pre-COVID
23773,2022,D31,Property Theft,110,3,Post-COVID
23775,2020,D31,Other,1,1,Post-COVID
23776,2021,D31,Other,14,7,Post-COVID
23777,2021,D42,Fraud,104,8,Post-COVID
23778,2020,D43,Home Invasion,2,1,Post-COVID
23780,2020,D13,Sexual Violation,11,2,Post-COVID
23781,2018,D52,Other,16,16,Pre-COVID
23782,2018,D12,Other,76,31,Pre-COVID
23783,2016,D55,Assault,57,33,Pre-COVID
23784,2018,D23,Other Criminal Violations - Offensive Weapons,9,8,Pre-COVID
23785,2019,D11,Other,10,4,Pre-COVID
23786,2017,D11,Fraud,8,3,Pre-COVID
23787,2022,D14,Property Theft,784,123,Post-COVID
23788,2019,D22,Property Theft,286,84,Pre-COVID
23789,2018,D23,Assault,227,125,Pre-COVID
23791,2017,D11,Sexual Violation,11,10,Pre-COVID
23792,2018,D55,Home Invasion,7,2,Pre-COVID
23793,2016,D32,Other,26,11,Pre-COVID
23794,2023,D32,Sexual Violation,14,8,Post-COVID
23796,2020,D32,Other,94,84,Post-COVID
23797,2021,D53,Other,48,36,Post-COVID
23798,2022,D51,Other,9,8,Post-COVID
23799,2017,D32,Home Invasion,2,1,Pre-COVID
23800,2018,D42,Property Theft,13,1,Pre-COVID
23801,2019,NSA,Other,277,87,Pre-COVID
23802,2019,D55,Fraud,154,17,Pre-COVID
23803,2017,D51,Sexual Violation,17,13,Pre-COVID
23804,2017,D33,Home Invasion,5,1,Pre-COVID
23805,2018,D23,Other,12,11,Pre-COVID
23806,2021,D11,Home Invasion,9,5,Post-COVID
23807,2023,D32,Home Invasion,5,1,Post-COVID
23808,2022,D11,Other,2,1,Post-COVID
23809,2023,D32,Property Theft,118,10,Post-COVID
23811,2019,D53,Home Invasion,10,2,Pre-COVID
23812,2019,D42,Property Theft,3,2,Pre-COVID
23813,2019,D14,Home Invasion,7,3,Pre-COVID
23814,2019,D51,Home Invasion,38,9,Pre-COVID
23815,2018,D51,Home Invasion,31,8,Pre-COVID
23817,2022,D41,Home Invasion,59,22,Post-COVID
23819,2022,D53,Other,19,19,Post-COVID
23821,2016,D51,Other,13,13,Pre-COVID
23822,2018,D42,Assault,49,31,Pre-COVID
23829,2021,D31,Other,167,60,Post-COVID
23830,2017,D52,Other,1,1,Pre-COVID
23831,2020,D11,Other,88,23,Post-COVID
23834,2019,D43,Other,34,16,Pre-COVID
23835,2017,D51,Other,10,10,Pre-COVID
23836,2022,D31,Other,99,80,Post-COVID
23837,2016,D23,Home Invasion,11,1,Pre-COVID
23838,2019,D14,Home Invasion,9,1,Pre-COVID
23839,2022,D32,Other,23,19,Post-COVID
23840,2020,D33,Assault,1,1,Post-COVID
23842,2020,D55,Assault,66,44,Post-COVID
23843,2019,D52,Other,94,57,Pre-COVID
23844,2018,D55,Other,1,1,Pre-COVID
23845,2020,D41,Other Criminal Violations - Offensive Weapons,10,10,Post-COVID
23846,2016,D53,Property Theft,115,53,Pre-COVID
23848,2020,D41,Home Invasion,10,4,Post-COVID
23849,2019,D32,Sexual Violation,8,2,Pre-COVID
23850,2016,D32,Other,41,9,Pre-COVID
23852,2020,D51,Other,4,3,Post-COVID
23853,2020,D32,Fraud,53,11,Post-COVID
23854,2018,D55,Other,68,55,Pre-COVID
23855,2021,D11,Property Theft,351,21,Post-COVID
23856,2020,D13,Sexual Violation,7,5,Post-COVID
23857,2023,D51,Home Invasion,69,22,Post-COVID
23858,2016,D23,Attempt Murder,2,1,Pre-COVID
23859,2022,D55,Other Criminal Violations - Offensive Weapons,4,4,Post-COVID
23860,2023,D14,Other,71,24,Post-COVID
23861,2016,D14,Other,24,24,Pre-COVID
23863,2018,D14,Property Theft,11,1,Pre-COVID
23865,2022,D55,Other,66,14,Post-COVID
23866,2018,D14,Other,85,84,Pre-COVID
23867,2018,D14,Property Theft,23,4,Pre-COVID
23868,2016,D41,Other,29,28,Pre-COVID
23869,2022,D31,Other,5,4,Post-COVID
23871,2017,D43,Home Invasion,18,2,Pre-COVID
23872,2016,D31,Home Invasion,6,3,Pre-COVID
23873,2019,D13,Property Theft,2,2,Pre-COVID
23874,2022,D23,Assault,45,27,Post-COVID
23875,2022,D43,Attempt Murder,1,1,Post-COVID
23876,2021,D55,Other,52,47,Post-COVID
23877,2018,D52,Home Invasion,27,9,Pre-COVID
23878,2023,D41,Other,140,119,Post-COVID
23879,2020,D53,Other,4,4,Post-COVID
23880,2019,D55,Home Invasion,18,3,Pre-COVID
23881,2019,D41,Fraud,64,9,Pre-COVID
23882,2020,D11,Other,84,23,Post-COVID
23884,2019,D22,Other,3,3,Pre-COVID
23885,2017,D14,Attempt Murder,5,1,Pre-COVID
23886,2019,D22,Assault,95,64,Pre-COVID
23888,2022,D32,Other Criminal Violations - Offensive Weapons,6,6,Post-COVID
23889,2020,D43,Home Invasion,4,1,Post-COVID
23890,2016,D43,Robbery-Financial,7,5,Pre-COVID
23892,2018,D41,Robbery-Other,20,3,Pre-COVID
23893,2021,D42,Home Invasion,10,2,Post-COVID
23894,2022,D52,Home Invasion,21,7,Post-COVID
23895,2017,D14,Fraud,37,11,Pre-COVID
23897,2023,D55,Other,1,1,Post-COVID
23898,2022,D53,Property Theft,3,1,Post-COVID
23900,2021,D51,Other,4,1,Post-COVID
23901,2020,D31,Other,72,54,Post-COVID
23902,2019,D53,Assault,31,19,Pre-COVID
23903,2016,D55,Fraud,30,3,Pre-COVID
23904,2018,D55,Property Theft,177,32,Pre-COVID
23906,2018,D13,Home Invasion,7,1,Pre-COVID
23907,2018,D11,Assault,5,4,Pre-COVID
23908,2017,D32,Other,10,9,Pre-COVID
23909,2022,D41,Sexual Violation,25,16,Post-COVID
23910,2016,D14,Fraud,48,15,Pre-COVID
23911,2020,D31,Other,43,23,Post-COVID
23912,2020,D55,Assault,28,15,Post-COVID
23913,2018,D55,Other,62,11,Pre-COVID
23915,2021,D32,Fraud,73,1,Post-COVID
23916,2019,D43,Other,4,2,Pre-COVID
23917,2016,D11,Other,9,9,Pre-COVID
23919,2017,D22,Other,24,19,Pre-COVID
23920,2016,D33,Other,31,10,Pre-COVID
23921,2018,D55,Other Criminal Violations - Offensive Weapons,23,22,Pre-COVID
23922,2023,D41,Other,3,3,Post-COVID
23923,2023,D11,Fraud,82,6,Post-COVID
23924,2020,D55,Property Theft,238,29,Post-COVID
23925,2023,D53,Fraud,54,1,Post-COVID
23927,2023,D11,Fraud,31,2,Post-COVID
23928,2018,NSA,Other,86,36,Pre-COVID
23929,2018,D42,Property Theft,11,4,Pre-COVID
23930,2020,D52,Other,2,2,Post-COVID
23932,2019,D33,Other,46,15,Pre-COVID
23933,2018,D41,Property Theft,7,1,Pre-COVID
23934,2020,D53,Other,17,9,Post-COVID
23935,2023,D12,Other,2,2,Post-COVID
23937,2018,D12,Other,98,55,Pre-COVID
23938,2023,D53,Other,49,8,Post-COVID
23939,2019,D31,Other,12,11,Pre-COVID
23940,2016,D14,Assault,124,62,Pre-COVID
23941,2016,D43,Fraud,39,6,Pre-COVID
23942,2021,D55,Other,28,19,Post-COVID
23943,2016,D14,Assault,184,139,Pre-COVID
23945,2016,D23,Assault,6,2,Pre-COVID
23946,2016,D41,Other,38,11,Pre-COVID
23947,2019,D14,Other,1,1,Pre-COVID
23948,2016,D13,Fraud,19,4,Pre-COVID
23949,2017,D22,Assault,64,43,Pre-COVID
23951,2017,D14,Other,14,13,Pre-COVID
23952,2016,D51,Other,10,5,Pre-COVID
23953,2016,D42,Other,8,8,Pre-COVID
23954,2022,D13,Other,1,1,Post-COVID
23955,2019,D33,Fraud,120,3,Pre-COVID
23956,2021,D13,Property Theft,49,6,Post-COVID
23957,2018,D14,Other,26,20,Pre-COVID
23961,2018,D13,Home Invasion,13,5,Pre-COVID
23962,2017,D55,Other,8,8,Pre-COVID
23964,2018,D41,Fraud,91,12,Pre-COVID
23965,2018,D43,Property Theft,30,9,Pre-COVID
23967,2021,D12,Other,1,1,Post-COVID
23968,2020,D42,Home Invasion,3,1,Post-COVID
23969,2023,D41,Home Invasion,19,6,Post-COVID
23970,2021,D33,Sexual Violation,4,3,Post-COVID
23971,2020,D55,Home Invasion,23,3,Post-COVID
23972,2018,D43,Other,6,4,Pre-COVID
23973,2020,D14,Other,113,98,Post-COVID
23976,2019,D22,Home Invasion,8,1,Pre-COVID
23977,2023,D42,Other,3,1,Post-COVID
23978,2020,D13,Other,4,3,Post-COVID
23979,2017,D14,Home Invasion,1,1,Pre-COVID
23981,2016,D53,Other,1,1,Pre-COVID
23983,2016,D43,Other,63,61,Pre-COVID
23984,2017,D42,Assault,80,36,Pre-COVID
23985,2017,D53,Fraud,37,5,Pre-COVID
23986,2021,D42,Other,3,3,Post-COVID
23987,2020,D52,Other,2,2,Post-COVID
23988,2019,D22,Robbery-Other,13,7,Pre-COVID
23989,2020,D12,Property Theft,10,2,Post-COVID
23991,2017,D22,Property Theft,6,2,Pre-COVID
23993,2016,D12,Fraud,16,4,Pre-COVID
23996,2017,D12,Sexual Violation,22,18,Pre-COVID
23997,2021,D55,Other,1,1,Post-COVID
24000,2020,D52,Property Theft,15,3,Post-COVID
24001,2021,D41,Robbery-Other,5,2,Post-COVID
24002,2018,D32,Other,2,2,Pre-COVID
24003,2019,D22,Other,18,17,Pre-COVID
24006,2016,D31,Home Invasion,22,8,Pre-COVID
24008,2016,D42,Other,13,13,Pre-COVID
24010,2017,D43,Home Invasion,24,4,Pre-COVID
24011,2019,D43,Other,88,83,Pre-COVID
24012,2018,D33,Robbery-Other,8,1,Pre-COVID
24013,2022,D55,Robbery-Financial,2,1,Post-COVID
24014,2018,D51,Other,127,31,Pre-COVID
24015,2019,D51,Robbery-Other,38,13,Pre-COVID
24016,2021,D55,Other,58,53,Post-COVID
24017,2016,D55,Property Theft,56,3,Pre-COVID
24018,2019,D22,Other,3,1,Pre-COVID
24021,2021,D12,Other,6,3,Post-COVID
24022,2017,D32,Other,19,17,Pre-COVID
24023,2020,D55,Home Invasion,6,2,Post-COVID
24024,2020,D55,Robbery-Other,26,17,Post-COVID
24025,2021,D11,Home Invasion,2,1,Post-COVID
24026,2020,D11,Home Invasion,9,3,Post-COVID
24027,2019,D13,Other,40,33,Pre-COVID
24028,2021,D41,Assault,170,91,Post-COVID
24030,2018,D11,Home Invasion,4,2,Pre-COVID
24031,2023,D14,Other,76,70,Post-COVID
24032,2019,D43,Other Criminal Violations - Offensive Weapons,2,2,Pre-COVID
24033,2021,D55,Assault,50,33,Post-COVID
24034,2021,D41,Sexual Violation,17,11,Post-COVID
24036,2017,D42,Other,22,10,Pre-COVID
24038,2021,D51,Home Invasion,18,10,Post-COVID
24040,2020,D31,Property Theft,38,2,Post-COVID
24041,2017,D55,Fraud,27,5,Pre-COVID
24042,2017,D12,Other,74,72,Pre-COVID
24043,2022,D32,Sexual Violation,9,6,Post-COVID
24046,2023,D23,Home Invasion,9,3,Post-COVID
24047,2023,D12,Home Invasion,9,2,Post-COVID
24048,2018,D12,Home Invasion,15,13,Pre-COVID
24050,2023,D14,Robbery-Other,18,9,Post-COVID
24052,2016,D53,Fraud,60,11,Pre-COVID
24053,2019,D52,Other,197,59,Pre-COVID
24055,2019,D14,Property Theft,5,1,Pre-COVID
24056,2023,D55,Other Criminal Violations - Offensive Weapons,3,3,Post-COVID
24057,2016,D23,Property Theft,337,24,Pre-COVID
24059,2017,NSA,Other,118,109,Pre-COVID
24060,2016,D51,Property Theft,434,115,Pre-COVID
24061,2021,D14,Property Theft,238,25,Post-COVID
24063,2022,D51,Property Theft,17,2,Post-COVID
24064,2019,D41,Sexual Violation,4,3,Pre-COVID
24065,2021,D13,Home Invasion,14,6,Post-COVID
24066,2020,D11,Property Theft,317,42,Post-COVID
24068,2019,D51,Property Theft,488,53,Pre-COVID
24069,2018,D12,Fraud,17,6,Pre-COVID
24070,2018,D32,Other,2,2,Pre-COVID
24071,2023,D13,Fraud,25,3,Post-COVID
24072,2017,D32,Fraud,70,14,Pre-COVID
24073,2016,D22,Other,6,6,Pre-COVID
24075,2016,D43,Fraud,16,1,Pre-COVID
24076,2022,D13,Other,1,1,Post-COVID
24077,2019,D14,Fraud,70,7,Pre-COVID
24078,2020,D41,Other,6,5,Post-COVID
24079,2018,D41,Other,16,9,Pre-COVID
24081,2021,D43,Assault,164,108,Post-COVID
24082,2016,D22,Robbery-Other,6,1,Pre-COVID
24083,2016,D43,Other,13,13,Pre-COVID
24084,2017,D12,Other,1,1,Pre-COVID
24085,2021,D33,Property Theft,163,8,Post-COVID
24086,2020,D31,Other Criminal Violations - Offensive Weapons,1,1,Post-COVID
24087,2022,D42,Home Invasion,5,3,Post-COVID
24088,2017,D51,Fraud,57,13,Pre-COVID
24091,2022,D55,Sexual Violation,15,7,Post-COVID
24095,2023,D51,Other,1,1,Post-COVID
24096,2017,D14,Property Theft,215,27,Pre-COVID
24097,2018,D22,Robbery-Other,7,2,Pre-COVID
24098,2021,D42,Home Invasion,12,2,Post-COVID
24099,2023,D14,Property Theft,24,5,Post-COVID
24100,2020,D13,Other,9,5,Post-COVID
24101,2017,D32,Other,6,3,Pre-COVID
24102,2023,D11,Robbery-Other,1,1,Post-COVID
24104,2021,D43,Property Theft,26,3,Post-COVID
24105,2020,D33,Property Theft,80,10,Post-COVID
24107,2016,D52,Other,99,42,Pre-COVID
24108,2018,D33,Robbery-Other,15,4,Pre-COVID
24109,2021,D12,Fraud,68,2,Post-COVID
24111,2021,D43,Fraud,90,9,Post-COVID
24112,2018,D33,Home Invasion,10,2,Pre-COVID
24114,2019,D43,Other,8,7,Pre-COVID
24115,2021,D52,Other Criminal Violations - Offensive Weapons,7,7,Post-COVID
24116,2023,D52,Robbery-Other,10,4,Post-COVID
24117,2017,D55,Property Theft,367,119,Pre-COVID
24118,2018,D22,Other,7,7,Pre-COVID
24119,2016,D53,Other,13,13,Pre-COVID
24120,2017,D55,Fraud,2,1,Pre-COVID
24122,2017,D23,Home Invasion,35,5,Pre-COVID
24124,2016,D32,Home Invasion,8,2,Pre-COVID
24125,2022,D53,Sexual Violation,13,5,Post-COVID
24126,2020,D22,Other,4,4,Post-COVID
24127,2017,D13,Home Invasion,6,2,Pre-COVID
24128,2020,D23,Other,7,7,Post-COVID
24129,2016,D14,Home Invasion,20,5,Pre-COVID
24131,2019,D22,Property Theft,4,1,Pre-COVID
24132,2017,D51,Other,202,190,Pre-COVID
24133,2023,D55,Assault,242,169,Post-COVID
24136,2018,D51,Robbery-Financial,1,1,Pre-COVID
24138,2022,D12,Other,12,12,Post-COVID
24139,2018,D13,Other,3,3,Pre-COVID
24141,2017,D14,Robbery-Other,1,1,Pre-COVID
24142,2017,D52,Home Invasion,6,2,Pre-COVID
24144,2023,D42,Other,59,10,Post-COVID
24146,2021,D51,Home Invasion,34,13,Post-COVID
24147,2020,D31,Home Invasion,20,4,Post-COVID
24149,2023,D23,Other,7,2,Post-COVID
24150,2020,D32,Property Theft,6,1,Post-COVID
24151,2022,D53,Property Theft,10,2,Post-COVID
24152,2019,D11,Home Invasion,6,2,Pre-COVID
24154,2019,D42,Other,40,34,Pre-COVID
24155,2020,D13,Other Criminal Violations - Offensive Weapons,3,1,Post-COVID
24156,2018,D22,Home Invasion,4,1,Pre-COVID
24157,2016,D11,Other,2,2,Pre-COVID
24158,2022,D55,Other,55,49,Post-COVID
24159,2016,D42,Home Invasion,12,3,Pre-COVID
24161,2021,D55,Sexual Violation,5,3,Post-COVID
24162,2022,D53,Property Theft,678,85,Post-COVID
24163,2020,D32,Sexual Violation,11,5,Post-COVID
24164,2022,D43,Other Criminal Violations - Offensive Weapons,6,5,Post-COVID
24165,2018,D51,Other Criminal Violations - Offensive Weapons,19,16,Pre-COVID
24167,2018,D41,Other Criminal Violations - Offensive Weapons,1,1,Pre-COVID
24168,2019,D52,Property Theft,6,1,Pre-COVID
24169,2023,D11,Home Invasion,15,5,Post-COVID
24171,2020,D52,Other,35,30,Post-COVID
24172,2019,D14,Home Invasion,37,8,Pre-COVID
24173,2020,D42,Other,42,30,Post-COVID
24174,2022,D32,Sexual Violation,5,3,Post-COVID
24175,2018,D51,Other,142,29,Pre-COVID
24176,2017,D42,Home Invasion,11,1,Pre-COVID
24177,2023,D23,Other,49,12,Post-COVID
24178,2022,D33,Other,44,5,Post-COVID
24179,2019,D43,Fraud,53,11,Pre-COVID
24180,2020,D33,Other Criminal Violations - Offensive Weapons,10,8,Post-COVID
24181,2019,D11,Other,15,4,Pre-COVID
24182,2019,D12,Other,10,9,Pre-COVID
24183,2018,D43,Other,74,35,Pre-COVID
24184,2023,D32,Home Invasion,22,2,Post-COVID
24185,2022,D33,Property Theft,9,1,Post-COVID
24186,2018,D55,Home Invasion,6,3,Pre-COVID
24187,2017,D23,Home Invasion,2,1,Pre-COVID
24189,2016,D12,Other,25,8,Pre-COVID
24190,2021,D51,Other,171,148,Post-COVID
24191,2022,D55,Home Invasion,7,2,Post-COVID
24195,2022,D12,Robbery-Other,12,1,Post-COVID
24196,2020,D22,Other,3,3,Post-COVID
24197,2019,D13,Other Criminal Violations - Offensive Weapons,5,3,Pre-COVID
24198,2018,D14,Other,53,32,Pre-COVID
24199,2017,D22,Property Theft,182,71,Pre-COVID
24200,2019,D23,Sexual Violation,6,3,Pre-COVID
24201,2022,D33,Property Theft,61,8,Post-COVID
24202,2017,D51,Robbery-Other,82,26,Pre-COVID
24203,2016,D52,Fraud,68,15,Pre-COVID
24205,2018,D31,Other,29,26,Pre-COVID
24206,2023,D51,Assault,486,320,Post-COVID
24207,2021,D11,Other,10,9,Post-COVID
24208,2023,D23,Sexual Violation,3,1,Post-COVID
24210,2016,D33,Other,9,6,Pre-COVID
24211,2018,D13,Property Theft,2,2,Pre-COVID
24212,2020,D52,Home Invasion,2,1,Post-COVID
24213,2021,D43,Other,13,10,Post-COVID
24214,2019,D22,Sexual Violation,6,4,Pre-COVID
24215,2019,D22,Assault,22,13,Pre-COVID
24216,2020,D33,Home Invasion,11,1,Post-COVID
24217,2018,D11,Other,1,1,Pre-COVID
24218,2018,D32,Sexual Violation,6,1,Pre-COVID
24219,2022,D11,Assault,91,66,Post-COVID
24220,2021,D23,Property Theft,875,45,Post-COVID
24221,2023,D41,Property Theft,112,35,Post-COVID
24223,2022,D51,Home Invasion,35,11,Post-COVID
24224,2017,NSA,Assault,213,98,Pre-COVID
24225,2019,D12,Home Invasion,1,1,Pre-COVID
24226,2016,D14,Sexual Violation,8,4,Pre-COVID
24227,2020,D13,Robbery-Other,10,3,Post-COVID
24229,2020,D31,Property Theft,21,3,Post-COVID
24230,2016,D53,Other,26,16,Pre-COVID
24231,2022,D31,Other Criminal Violations - Offensive Weapons,11,7,Post-COVID
24233,2016,D41,Other,128,123,Pre-COVID
24234,2018,D14,Other,112,34,Pre-COVID
24235,2018,D23,Assault,51,35,Pre-COVID
24236,2017,D42,Other,20,18,Pre-COVID
24239,2023,D32,Other Criminal Violations - Offensive Weapons,12,9,Post-COVID
24240,2016,D33,Property Theft,11,4,Pre-COVID
24242,2016,D43,Other,14,7,Pre-COVID
24243,2021,D11,Assault,46,24,Post-COVID
24244,2022,D43,Other,54,13,Post-COVID
24245,2016,D42,Robbery-Other,37,16,Pre-COVID
24246,2016,D53,Other,136,45,Pre-COVID
24247,2018,D43,Other Criminal Violations - Offensive Weapons,4,4,Pre-COVID
24248,2021,D14,Property Theft,190,12,Post-COVID
24249,2023,D53,Robbery-Other,6,4,Post-COVID
24250,2019,D51,Other,11,11,Pre-COVID
24251,2018,D52,Assault,190,101,Pre-COVID
24252,2018,D14,Sexual Violation,20,12,Pre-COVID
24253,2021,D53,Home Invasion,2,1,Post-COVID
24254,2022,D11,Home Invasion,27,5,Post-COVID
24255,2020,D14,Property Theft,8,1,Post-COVID
24257,2017,D32,Other,12,11,Pre-COVID
24260,2020,D33,Other,1,1,Post-COVID
24261,2020,D55,Other,3,3,Post-COVID
24262,2021,D12,Other,19,19,Post-COVID
24263,2021,D55,Other,3,3,Post-COVID
24264,2023,D33,Home Invasion,2,1,Post-COVID
24265,2017,D52,Sexual Violation,21,9,Pre-COVID
24266,2020,D22,Other Criminal Violations - Offensive Weapons,6,5,Post-COVID
24267,2021,D31,Other,143,46,Post-COVID
24268,2019,D32,Other,2,2,Pre-COVID
24269,2023,D11,Other,1,1,Post-COVID
24270,2020,D55,Assault,4,1,Post-COVID
24271,2020,D31,Assault,81,46,Post-COVID
24272,2017,D11,Assault,47,24,Pre-COVID
24273,2020,D33,Other,12,7,Post-COVID
24274,2021,D11,Assault,2,1,Post-COVID
24276,2020,D33,Other,2,1,Post-COVID
24277,2016,D55,Sexual Violation,9,7,Pre-COVID
24278,2018,D32,Other,52,13,Pre-COVID
24279,2017,D23,Fraud,4,1,Pre-COVID
24280,2016,D14,Property Theft,23,4,Pre-COVID
24281,2018,D22,Other,3,3,Pre-COVID
24282,2022,D22,Other,4,4,Post-COVID
24284,2017,D41,Property Theft,10,3,Pre-COVID
24285,2019,D51,Other,16,15,Pre-COVID
24286,2016,D23,Other,1,1,Pre-COVID
24287,2023,D12,Other,79,64,Post-COVID
24290,2016,D32,Assault,46,23,Pre-COVID
24291,2023,D53,Sexual Violation,34,11,Post-COVID
24292,2019,D32,Other,5,5,Pre-COVID
24294,2016,D43,Other,20,14,Pre-COVID
24295,2016,D13,Property Theft,2,2,Pre-COVID
24297,2022,D11,Other,3,2,Post-COVID
24299,2017,D32,Other,7,6,Pre-COVID
24302,2021,D41,Fraud,61,5,Post-COVID
24303,2021,D43,Home Invasion,7,1,Post-COVID
24304,2019,D14,Robbery-Other,7,1,Pre-COVID
24305,2019,D33,Other,1,1,Pre-COVID
24307,2016,D32,Property Theft,22,4,Pre-COVID
24308,2016,D12,Other,8,7,Pre-COVID
24309,2016,D12,Assault,149,104,Pre-COVID
24310,2023,D43,Fraud,135,15,Post-COVID
24311,2020,D14,Assault,105,68,Post-COVID
24312,2022,D41,Assault,38,21,Post-COVID
24313,2023,D33,Sexual Violation,10,5,Post-COVID
24314,2018,D14,Home Invasion,7,2,Pre-COVID
24315,2022,D55,Other,38,36,Post-COVID
24316,2017,D14,Property Theft,9,1,Pre-COVID
24317,2021,D51,Property Theft,619,76,Post-COVID
24318,2018,D12,Fraud,31,3,Pre-COVID
24319,2019,D32,Home Invasion,12,2,Pre-COVID
24321,2023,D51,Other,89,35,Post-COVID
24322,2020,D13,Other,70,18,Post-COVID
24323,2023,D42,Property Theft,55,2,Post-COVID
24324,2022,D33,Home Invasion,4,2,Post-COVID
24326,2020,D32,Home Invasion,5,1,Post-COVID
24328,2018,D32,Robbery-Financial,2,2,Pre-COVID
24329,2019,D14,Robbery-Other,12,10,Pre-COVID
24330,2022,D53,Robbery-Other,10,4,Post-COVID
24331,2023,D31,Home Invasion,5,1,Post-COVID
24332,2017,D32,Other,5,5,Pre-COVID
24333,2023,D12,Other,105,35,Post-COVID
24334,2021,D12,Other,16,11,Post-COVID
24335,2018,D41,Fraud,99,12,Pre-COVID
24336,2020,D22,Other,21,18,Post-COVID
24338,2021,D14,Property Theft,18,2,Post-COVID
24339,2016,D55,Assault,36,27,Pre-COVID
24340,2018,D23,Home Invasion,8,3,Pre-COVID
24341,2022,D42,Other,45,7,Post-COVID
24342,2023,D41,Sexual Violation,6,5,Post-COVID
24343,2020,D53,Other,4,4,Post-COVID
24344,2020,D14,Property Theft,266,20,Post-COVID
24345,2016,D33,Home Invasion,24,5,Pre-COVID
24346,2022,D32,Other Criminal Violations - Offensive Weapons,24,19,Post-COVID
24347,2016,D51,Other,155,148,Pre-COVID
24350,2020,D13,Home Invasion,6,1,Post-COVID
24351,2022,D22,Home Invasion,11,2,Post-COVID
24353,2019,D32,Assault,3,2,Pre-COVID
24354,2018,D11,Other Criminal Violations - Offensive Weapons,8,8,Pre-COVID
24355,2017,D53,Other,13,10,Pre-COVID
24356,2019,D55,Other,2,1,Pre-COVID
24357,2023,D33,Other,3,3,Post-COVID
24358,2017,D22,Other,42,33,Pre-COVID
24359,2022,D55,Sexual Violation,5,2,Post-COVID
24360,2022,D41,Other,1,1,Post-COVID
24361,2022,D55,Assault,119,80,Post-COVID
24362,2019,D14,Home Invasion,35,4,Pre-COVID
24363,2017,D53,Other,17,9,Pre-COVID
24365,2021,D31,Other,5,3,Post-COVID
24366,2018,D22,Other Criminal Violations - Offensive Weapons,9,9,Pre-COVID
24367,2021,D22,Other,12,9,Post-COVID
24370,2022,D43,Property Theft,26,1,Post-COVID
24371,2022,D12,Property Theft,90,7,Post-COVID
24372,2023,D11,Home Invasion,15,4,Post-COVID
24373,2016,D32,Assault,100,76,Pre-COVID
24374,2019,D42,Other,58,11,Pre-COVID
24376,2021,D55,Other Criminal Violations - Offensive Weapons,2,2,Post-COVID
24377,2018,D14,Home Invasion,4,1,Pre-COVID
24379,2020,D23,Home Invasion,9,5,Post-COVID
24380,2019,D42,Other,38,33,Pre-COVID
24381,2017,D51,Property Theft,8,2,Pre-COVID
24383,2018,D43,Home Invasion,4,3,Pre-COVID
24384,2016,D55,Other,1,1,Pre-COVID
24385,2022,D43,Other,54,16,Post-COVID
24386,2016,D42,Property Theft,115,34,Pre-COVID
24387,2020,D23,Other,19,16,Post-COVID
24388,2017,D52,Other,10,3,Pre-COVID
24389,2016,D14,Other,58,15,Pre-COVID
24390,2022,D51,Property Theft,59,3,Post-COVID
24391,2016,D22,Other,4,4,Pre-COVID
24393,2017,D55,Home Invasion,8,4,Pre-COVID
24395,2019,D33,Home Invasion,18,1,Pre-COVID
24396,2022,D33,Robbery-Other,18,6,Post-COVID
24398,2020,D31,Other,4,4,Post-COVID
